Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
BenSwoloOnDBOL,871833824,48,0,48,59289,Shaak Ti G8 5* Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G0 0*
mar5hmn9,294825966,19,0,19,115708,Shaak Ti G12 Fives R4 Rex R3 Echo (501st) G12 ARC Trooper R1
Smashburger,776444483,32,0,32,87269,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G11
Galeforce,284743495,10,0,10,124800,Shaak Ti R3 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Desimo,642239495,74,0,74,18307,Shaak Ti G1 2* Fives G7 Rex G7 Echo (501st) G1 4* ARC Trooper G0 0*
Visigoth83,491397777,50,0,50,64144,Shaak Ti G9 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G7
Mol Ace,473196354,65,0,65,30714,Shaak Ti G1 6* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
theLeskiss,626646537,36,0,36,81210,Shaak Ti G9 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G9
Coop,972228286,23,0,23,97677,Shaak Ti R3 Fives R1 Rex R1 Echo (501st) G12 ARC Trooper G11
Zephyr,297528578,24,0,24,114770,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
JadenRaven,329564557,87,0,87,10326,Shaak Ti G1 Fives G1 4* Rex G1 Echo (501st) G0 0* ARC Trooper G0 0*
DumbNugget,755976984,57,0,57,43857,Shaak Ti G9 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
MINI Leskiss,112892133,79,0,79,16834,Shaak Ti G0 0* Fives G9 Rex G1 5* Echo (501st) G1 6* ARC Trooper G0 0*
Poppa Nugget,947679913,65,0,65,32065,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
WilsonJason,327282478,38,1,37,82584,Shaak Ti G12 Fives G10 Rex G12 Echo (501st) G11 ARC Trooper G8
Jotar0Kujoh,973886778,14,0,14,112891,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper R3
Citizen Juicer,562445426,65,0,65,32472,Shaak Ti G1 4* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
Darkside Dad,551997198,83,0,83,4069,Shaak Ti G0 0* Fives G7 4* Rex G0 0* Echo (501st) G0 0* ARC Trooper G0 0*
GeneralSkywalker,628775779,60,0,60,34269,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G5 4*
WastedNugget,478123696,58,0,58,37904,Shaak Ti G8 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
nate,723479542,58,0,58,45867,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G8 4*
GeneralBraxer'sio,773582248,66,0,66,31566,Shaak Ti G1 2* Fives G8 Rex G7 Echo (501st) G1 ARC Trooper G7
Yabba,439127848,65,0,65,38230,Shaak Ti G1 3* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Megaroutte,899878853,48,0,48,52735,Shaak Ti G9 Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G8 4*
Chantelle Vetacious,842688545,0,0,0,144161,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Obi Shinobi,399864143,52,0,52,42296,Shaak Ti G7 Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G7 4*
Forsaken,757795424,56,0,56,40366,Shaak Ti G1 2* Fives G9 Rex G10 Echo (501st) G8 ARC Trooper G6 4*
Δ Vitiaté Δ,634879281,0,0,0,152080,Shaak Ti Fives Rex Echo (501st) ARC Trooper
OnyXavier,637663384,60,0,60,31554,Shaak Ti G6 5* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G0 0*
SleepyKiIIer666,456111931,82,0,82,18534,Shaak Ti G1 6* Fives G5 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
Hoshiyomi Gaming,729762928,76,0,76,16603,Shaak Ti G0 0* Fives G7 Rex G1 Echo (501st) G0 0* ARC Trooper G6 4*
