Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
natebzta,994951475,79,0,79,10992,Shaak Ti G1 2* Fives G8 Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
jackk123,995865924,66,0,66,19677,Shaak Ti G0 0* Fives G8 Rex G6 5* Echo (501st) G6 4* ARC Trooper G4 4*
Mightyone,258922997,69,0,69,42819,Shaak Ti G3 3* Fives G11 Rex G4 Echo (501st) G3 ARC Trooper G0 0*
Mfdvisualgerm,748117691,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Cylo Jr,942814391,66,0,66,21423,Shaak Ti G0 0* Fives G8 6* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Knights of Ren,264553895,85,0,85,3632,Shaak Ti G0 0* Fives G3 4* Rex G1 4* Echo (501st) G1 3* ARC Trooper G0 0*
Miketoker,125899287,64,0,64,28109,Shaak Ti G2 2* Fives G8 Rex G8 6* Echo (501st) G8 6* ARC Trooper G0 0*
sparky8099,977261125,68,0,68,19840,Shaak Ti G0 0* Fives G7 Rex G3 5* Echo (501st) G7 5* ARC Trooper G5 4*
Striker,274722957,77,0,77,14186,Shaak Ti G0 0* Fives G6 Rex G5 6* Echo (501st) G1 5* ARC Trooper G1 4*
CameronForte,818853823,66,0,66,29550,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
Obi1ablowme,421142431,49,0,49,50985,Shaak Ti G7 5* Fives G11 Rex G12 Echo (501st) G11 ARC Trooper G0 0*
FinalKryptonian,144826213,86,0,86,5014,Shaak Ti G1 2* Fives G1 5* Rex G1 5* Echo (501st) G1 5* ARC Trooper G0 0*
JackTheHutt,223769287,59,0,59,33722,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G6 4*
SkinnyWarriorX01,692882845,34,0,34,84092,Shaak Ti G8 2* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Typical,564585493,53,0,53,55837,Shaak Ti G3 4* Fives G9 Rex G8 Echo (501st) G8 ARC Trooper G9 6*
ShogiBeast,232314461,65,0,65,30139,Shaak Ti G1 2* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
Razak,521844241,35,0,35,78568,Shaak Ti G7 3* Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
MeowMeow,258365793,84,0,84,5335,Shaak Ti G0 0* Fives G2 6* Rex G1 4* Echo (501st) G3 4* ARC Trooper G0 0*
murkywarf,552923342,66,0,66,30574,Shaak Ti G0 0* Fives G8 Rex G8 Echo (501st) G8 ARC Trooper G0 0*
ColaKikgBeast,387778898,66,0,66,20283,Shaak Ti G0 0* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Devin,333273848,65,0,65,30010,Shaak Ti G0 0* Fives G9 Rex G8 Echo (501st) G8 6* ARC Trooper G0 0*
Surfer1027,122824241,40,0,40,73788,Shaak Ti G9 3* Fives G10 Rex G10 Echo (501st) G11 ARC Trooper G10
gingervictus,818367247,65,0,65,36239,Shaak Ti G0 0* Fives G9 Rex G8 6* Echo (501st) G8 6* ARC Trooper G0 0*
Robin245,198654783,26,0,26,93681,Shaak Ti G7 4* Fives Rex Echo (501st) R4 ARC Trooper G4 4*
