Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Partyanimal,257536584,52,0,52,53571,Shaak Ti G0 0* Fives G11 Rex G9 Echo (501st) G9 ARC Trooper G9
Dimitris,181287221,65,0,65,20761,Shaak Ti G1 2* Fives G8 5* Rex G8 5* Echo (501st) G8 5* ARC Trooper G0 0*
Merc,618651132,55,0,55,38913,Shaak Ti G8 4* Fives G8 Rex G6 Echo (501st) G7 ARC Trooper G6
PirateFTW,252624558,86,0,86,14982,Shaak Ti G1 4* Fives G1 Rex G1 Echo (501st) G1 ARC Trooper G0 0*
Obi,726269242,18,0,18,116977,Shaak Ti G12 Fives R3 Rex R3 Echo (501st) R3 ARC Trooper G12
SkyBounder,158445314,54,0,54,60621,Shaak Ti G7 Fives G8 Rex G7 Echo (501st) G7 ARC Trooper G7
Wiz Kalifa,529558373,62,0,62,35539,Shaak Ti G1 2* Fives G8 Rex G10 Echo (501st) G9 5* ARC Trooper G0 0*
Tommithan,183484659,84,0,84,15406,Shaak Ti G1 3* Fives G1 Rex G3 Echo (501st) G1 ARC Trooper G0 0*
Grig,655635129,0,0,0,153014,Shaak Ti Fives Rex Echo (501st) ARC Trooper
SonofGrisha,761968935,0,0,0,151221,Shaak Ti Fives Rex Echo (501st) ARC Trooper
JediLukeSkywalker,548318682,70,0,70,23733,Shaak Ti G9 6* Fives G3 Rex G5 Echo (501st) G3 5* ARC Trooper G0 0*
BenBen,423837513,79,0,79,13801,Shaak Ti G0 0* Fives G0 0* Rex G11 Echo (501st) G0 0* ARC Trooper G0 0*
Dark Killer,755419552,37,0,37,73683,Shaak Ti G8 5* Fives G12 Rex G12 Echo (501st) G11 ARC Trooper G10 4*
Blue Moose,233146235,0,0,0,148935,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Economist,244796774,65,0,65,27219,Shaak Ti G1 Fives G8 6* Rex G8 6* Echo (501st) G8 5* ARC Trooper G0 0*
spannerdave,546632278,26,0,26,108418,Shaak Ti G9 Fives Rex Echo (501st) G11 ARC Trooper G8
BillboSwaggenz,195239664,24,0,24,113676,Shaak Ti Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
Loypop's HTroopers,985227814,0,0,0,150486,Shaak Ti Fives Rex Echo (501st) ARC Trooper
TyTy19石头,667918273,22,0,22,109121,Shaak Ti Fives R3 Rex R2 Echo (501st) G11 ARC Trooper G8
