Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Vaalyn,665317287,0,0,0,132827,Shaak Ti Fives Rex Echo (501st) ARC Trooper
Nihil Awakening,278136235,35,0,35,91999,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G9 ARC Trooper G10
DarthBrooks,249696858,59,0,59,36247,Shaak Ti G6 6* Fives G8 Rex G8 Echo (501st) G8 5* ARC Trooper G1 4*
Headshot,771957483,18,0,18,122272,Shaak Ti G12 Fives Rex Echo (501st) G12 ARC Trooper G12
Øzymandias Kîng of Kîngs,481592625,45,0,45,70578,Shaak Ti G8 Fives G8 Rex G12 Echo (501st) G9 ARC Trooper G8
Scarr,723841318,31,0,31,91478,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G11
Eckle Merasska,151941589,42,0,42,75257,Shaak Ti G8 Fives G12 Rex G12 Echo (501st) G8 ARC Trooper G8
Starkilr,735566531,41,0,41,83702,Shaak Ti G12 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G1 4*
Belikeyeet610,519383251,87,0,87,10326,Shaak Ti G0 0* Fives G1 Rex G1 Echo (501st) G1 4* ARC Trooper G0 0*
boom,774662168,39,0,39,74297,Shaak Ti Fives G10 Rex G8 Echo (501st) G8 ARC Trooper G7 5*
Teddy51271,828578167,26,0,26,109689,Shaak Ti R3 Fives G12 Rex G12 Echo (501st) G12 ARC Trooper G12
